term_type,term_group,term,surprisal,surprisal_type,frequency
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.665035547590131,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.613628017490075,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.896681647610512,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.109359404881024,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.492268060608643,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.615901850861405,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.791801249003536,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.276342607851351,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.485364611802158,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.740740436344108,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.096927597809493,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.656070886554211,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.83574565045054,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.846566921565639,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.16728440966369,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.380739131682285,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.528478373409133,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.662607012472373,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.886273493248067,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.838892334766571,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.219944842137219,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.766199249829818,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.96205894168865,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.201988618177593,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.581453442454851,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.474232907777484,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.122472747355854,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.251589130697019,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.390839839788406,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.656486738444816,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.816990508495218,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.405953883970112,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.403955466734251,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.019171976222088,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,8.325214884558706,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.072675578341316,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.134456743688864,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,7.873624748382292,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.703378640458148,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.651266517391669,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.620636080872261,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.169988353813944,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.89855152269437,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.283281542391391,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.821882335032274,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.39180574723663,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,14.226516163980587,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.420574507847727,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.432105193699021,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.621394849632896,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.103247311225843,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.985312396167995,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.54445126661785,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.030995420773085,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,8.707528606568754,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.330587022010471,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,14.097672805864303,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.39832462168555,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.74891898015584,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.094662857526657,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,8.18697943232773,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.250834312866203,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.074637996375897,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.492157208024269,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.567607979257465,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.45327174600185,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.60730517675263,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.813069091618575,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.959472646241796,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,6.65218581515742,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.278951418470484,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.986277952486638,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.598976711406202,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.088631761133387,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.478008413445455,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.469802341894386,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,14.061540313359869,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.079809332767791,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.28288093246346,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.652702934051856,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.900885003954297,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.449477286154703,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.324512254199677,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.43307410331651,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.124889431381401,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,7.288895560203434,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.991711541103674,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.45306207801461,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.510867918353686,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.527309445711909,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.040686189646891,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,7.644947538848422,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.783168872643508,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.938372669257996,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.762669748579535,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.170781752603652,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.533864899544522,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.552344507801141,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,8.252150507972868,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.673253500623128,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.49876755685456,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.41371128624272,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.81481509076339,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.471129322831386,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.517934413642944,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.799475081099002,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.274071503717234,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.371341386315473,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.704062444674612,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,14.2881546568152,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.743140235334755,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.159355426243353,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.451911789309348,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.846453000316403,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,8.463964841130755,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.186061549413969,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.839143299297662,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.55901737296813,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.893205043928502,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.459987446873505,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.790203856018977,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.626079363346173,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.94977023524676,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.074884953372823,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.520744412026536,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.500574355872521,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.597766189463615,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.52340621422676,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.164519869982291,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.929756477590454,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.558959578886558,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.382454672059266,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.498284026369813,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.066701681636795,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.624947940683672,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.027267707630447,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.684545191871425,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.459942675250353,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.177195907493394,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.487268711627872,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.130551989567024,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,14.18900623283699,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.343762364240684,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.280043726921907,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.527412100123104,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.43251528684873,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.687979077508306,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.40289185949706,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.617068383462877,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.337842521680528,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,6.916654168033318,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,7.493528747937056,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.531525825575091,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.447063095153116,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.92079473810621,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.094982708023933,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.657546215468006,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,4.211258837062183,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.772287299354515,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.369998034542425,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.506936400641086,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.19961598849788,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,10.689157430710232,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.353128825392435,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.576413926705694,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,9.29587864784122,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.833798088174914,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,11.348729431343521,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,13.030772953508798,llm,397
legal,可考|可佐|可按|可稽|可證|足按|足徵|足稽|足憑|足證|可以佐證|可供證明|可以證明|足以佐證|足以證明,可稽,12.313246680106857,llm,397
