term_type,term_group,term,surprisal,surprisal_type,frequency
bio,melanoma|skin cancer,melanoma,0.3231791954237348,llm,1197
bio,melanoma|skin cancer,melanoma,0.3541203924061556,llm,1197
bio,melanoma|skin cancer,melanoma,0.2521715065519783,llm,1197
bio,melanoma|skin cancer,melanoma,1.3145770752609331,llm,1197
bio,melanoma|skin cancer,melanoma,-0.4374469288248847,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0077366364527954,llm,1197
bio,melanoma|skin cancer,melanoma,0.1692400925614999,llm,1197
bio,melanoma|skin cancer,melanoma,0.9075997378665422,llm,1197
bio,melanoma|skin cancer,melanoma,0.3486898476743977,llm,1197
bio,melanoma|skin cancer,melanoma,-1.5003976811198936,llm,1197
bio,melanoma|skin cancer,melanoma,-1.1123487605484337,llm,1197
bio,melanoma|skin cancer,melanoma,0.310777915588803,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0261391247277938,llm,1197
bio,melanoma|skin cancer,melanoma,-0.5932170554405239,llm,1197
bio,melanoma|skin cancer,melanoma,0.2600565206210625,llm,1197
bio,melanoma|skin cancer,melanoma,0.0278519320954804,llm,1197
bio,melanoma|skin cancer,melanoma,0.1721895153801357,llm,1197
bio,melanoma|skin cancer,melanoma,0.0641261277792354,llm,1197
bio,melanoma|skin cancer,melanoma,0.4048653768367915,llm,1197
bio,melanoma|skin cancer,melanoma,-0.3646156413853104,llm,1197
bio,melanoma|skin cancer,melanoma,-0.9596233214615404,llm,1197
bio,melanoma|skin cancer,melanoma,0.3538367646642552,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0720216012386659,llm,1197
bio,melanoma|skin cancer,melanoma,0.0470463934003229,llm,1197
bio,melanoma|skin cancer,melanoma,0.4294597009511863,llm,1197
bio,melanoma|skin cancer,melanoma,0.0800840781191543,llm,1197
bio,melanoma|skin cancer,melanoma,-0.5898962441522841,llm,1197
bio,melanoma|skin cancer,melanoma,0.5160527768532224,llm,1197
bio,melanoma|skin cancer,melanoma,-0.3611738800238387,llm,1197
bio,melanoma|skin cancer,melanoma,-0.066272873851595,llm,1197
bio,melanoma|skin cancer,melanoma,0.5092714447397435,llm,1197
bio,melanoma|skin cancer,melanoma,0.2684494293431547,llm,1197
bio,melanoma|skin cancer,melanoma,-0.3860195695207519,llm,1197
bio,melanoma|skin cancer,melanoma,-0.1038881062172679,llm,1197
bio,melanoma|skin cancer,melanoma,0.0495520174570743,llm,1197
bio,melanoma|skin cancer,melanoma,-0.2172463562877896,llm,1197
bio,melanoma|skin cancer,melanoma,0.6477678872712003,llm,1197
bio,melanoma|skin cancer,melanoma,-0.2116067110368265,llm,1197
bio,melanoma|skin cancer,melanoma,0.3247143720930212,llm,1197
bio,melanoma|skin cancer,melanoma,0.4182585536524886,llm,1197
bio,melanoma|skin cancer,melanoma,0.3445647203361551,llm,1197
bio,melanoma|skin cancer,melanoma,-0.1186332473082743,llm,1197
bio,melanoma|skin cancer,melanoma,0.6114651743719621,llm,1197
bio,melanoma|skin cancer,melanoma,0.1768254077560583,llm,1197
bio,melanoma|skin cancer,melanoma,0.3498921091447881,llm,1197
bio,melanoma|skin cancer,melanoma,0.2706984231681892,llm,1197
bio,melanoma|skin cancer,melanoma,-0.5066288166666005,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0244154960302278,llm,1197
bio,melanoma|skin cancer,melanoma,0.881510839132945,llm,1197
bio,melanoma|skin cancer,melanoma,0.2291037617724632,llm,1197
bio,melanoma|skin cancer,melanoma,0.0598071562112997,llm,1197
bio,melanoma|skin cancer,melanoma,0.0256126990016593,llm,1197
bio,melanoma|skin cancer,melanoma,0.2862437373983008,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0270196141195879,llm,1197
bio,melanoma|skin cancer,melanoma,0.1901488089451788,llm,1197
bio,melanoma|skin cancer,melanoma,0.4973594293580061,llm,1197
bio,melanoma|skin cancer,melanoma,0.2249818256858584,llm,1197
bio,melanoma|skin cancer,melanoma,0.2081496344490984,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0571311682499686,llm,1197
bio,melanoma|skin cancer,melanoma,0.0173730484076766,llm,1197
bio,melanoma|skin cancer,melanoma,-1.3553616475926125,llm,1197
bio,melanoma|skin cancer,melanoma,-0.9556003335725494,llm,1197
bio,melanoma|skin cancer,melanoma,-0.1544988517802223,llm,1197
bio,melanoma|skin cancer,melanoma,0.7268799429127295,llm,1197
bio,melanoma|skin cancer,melanoma,0.4271223917684842,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0489401367751512,llm,1197
bio,melanoma|skin cancer,melanoma,-0.150953182035643,llm,1197
bio,melanoma|skin cancer,melanoma,-0.022342693428554,llm,1197
bio,melanoma|skin cancer,melanoma,0.2727350896175811,llm,1197
bio,melanoma|skin cancer,melanoma,0.0294314344887837,llm,1197
bio,melanoma|skin cancer,melanoma,-0.3632272643026422,llm,1197
bio,melanoma|skin cancer,melanoma,0.2526330906890207,llm,1197
bio,melanoma|skin cancer,melanoma,0.0484649500632924,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0337528662733313,llm,1197
bio,melanoma|skin cancer,melanoma,0.6024161113622314,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0732512427448718,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0070060807022791,llm,1197
bio,melanoma|skin cancer,melanoma,0.074118977572655,llm,1197
bio,melanoma|skin cancer,melanoma,0.0912128313258162,llm,1197
bio,melanoma|skin cancer,melanoma,0.0158208826305661,llm,1197
bio,melanoma|skin cancer,melanoma,-0.3747253867243013,llm,1197
bio,melanoma|skin cancer,melanoma,0.065164220500243,llm,1197
bio,melanoma|skin cancer,melanoma,0.1699878709331571,llm,1197
bio,melanoma|skin cancer,melanoma,0.0937164226513875,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0183492204170044,llm,1197
bio,melanoma|skin cancer,melanoma,-0.985497684599475,llm,1197
bio,melanoma|skin cancer,melanoma,0.1987449823344588,llm,1197
bio,melanoma|skin cancer,melanoma,-0.1814494829636637,llm,1197
bio,melanoma|skin cancer,melanoma,0.5983685898104638,llm,1197
bio,melanoma|skin cancer,melanoma,-0.2137273121116681,llm,1197
bio,melanoma|skin cancer,melanoma,-0.2550292094252521,llm,1197
bio,melanoma|skin cancer,melanoma,0.9457804209263428,llm,1197
bio,melanoma|skin cancer,melanoma,0.1433223484905002,llm,1197
bio,melanoma|skin cancer,melanoma,0.1171253608090772,llm,1197
bio,melanoma|skin cancer,melanoma,0.2048032233909324,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0277137858031807,llm,1197
bio,melanoma|skin cancer,melanoma,0.5270097425923516,llm,1197
bio,melanoma|skin cancer,melanoma,-0.4055985502721939,llm,1197
bio,melanoma|skin cancer,melanoma,0.5349546181528493,llm,1197
bio,melanoma|skin cancer,melanoma,0.281974711180626,llm,1197
bio,melanoma|skin cancer,melanoma,0.411887109671761,llm,1197
bio,melanoma|skin cancer,melanoma,0.396336436519322,llm,1197
bio,melanoma|skin cancer,melanoma,0.2341747936306317,llm,1197
bio,melanoma|skin cancer,melanoma,0.9733656199401616,llm,1197
bio,melanoma|skin cancer,melanoma,0.7112772126583551,llm,1197
bio,melanoma|skin cancer,melanoma,0.3151821649350107,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0521011780219564,llm,1197
bio,melanoma|skin cancer,melanoma,0.0684092241166574,llm,1197
bio,melanoma|skin cancer,melanoma,1.0810674024007303,llm,1197
bio,melanoma|skin cancer,melanoma,0.0826635050402312,llm,1197
bio,melanoma|skin cancer,melanoma,0.1347680185604394,llm,1197
bio,melanoma|skin cancer,melanoma,1.112766643527905,llm,1197
bio,melanoma|skin cancer,melanoma,-0.120154086236615,llm,1197
bio,melanoma|skin cancer,melanoma,1.0069764974024218,llm,1197
bio,melanoma|skin cancer,melanoma,-0.2233461932409692,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0639126031775237,llm,1197
bio,melanoma|skin cancer,melanoma,0.5310633522794612,llm,1197
bio,melanoma|skin cancer,melanoma,0.7488476627598991,llm,1197
bio,melanoma|skin cancer,melanoma,0.9288876320826616,llm,1197
bio,melanoma|skin cancer,melanoma,-0.3173278012375427,llm,1197
bio,melanoma|skin cancer,melanoma,0.1471272293630869,llm,1197
bio,melanoma|skin cancer,melanoma,-0.2781451463623327,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0592875738646047,llm,1197
bio,melanoma|skin cancer,melanoma,1.1239654422176832,llm,1197
bio,melanoma|skin cancer,melanoma,-0.0980018668964536,llm,1197
bio,melanoma|skin cancer,melanoma,0.60535143052787,llm,1197
usual,melanoma|skin cancer,skin cancer,-3.7116620373158944,llm,38
usual,melanoma|skin cancer,skin cancer,-3.2919728472901144,llm,38
usual,melanoma|skin cancer,skin cancer,-4.185291273172544,llm,38
usual,melanoma|skin cancer,skin cancer,-4.398839137159656,llm,38
usual,melanoma|skin cancer,skin cancer,-5.892290131215403,llm,38
usual,melanoma|skin cancer,skin cancer,-4.656282869379867,llm,38
usual,melanoma|skin cancer,skin cancer,-4.250490217150415,llm,38
usual,melanoma|skin cancer,skin cancer,-2.667487699295069,llm,38
usual,melanoma|skin cancer,skin cancer,-4.523126470046065,llm,38
usual,melanoma|skin cancer,skin cancer,-4.477090862058641,llm,38
usual,melanoma|skin cancer,skin cancer,-4.706354192930629,llm,38
usual,melanoma|skin cancer,skin cancer,-4.3650157972405434,llm,38
usual,melanoma|skin cancer,skin cancer,-4.417345240230871,llm,38
usual,melanoma|skin cancer,skin cancer,-4.90996569265197,llm,38
usual,melanoma|skin cancer,skin cancer,-3.991804550621711,llm,38
usual,melanoma|skin cancer,skin cancer,-4.79102874394995,llm,38
usual,melanoma|skin cancer,skin cancer,-4.780678333927393,llm,38
usual,melanoma|skin cancer,skin cancer,-4.148885940088254,llm,38
usual,melanoma|skin cancer,skin cancer,-4.238258824265614,llm,38
usual,melanoma|skin cancer,skin cancer,-4.1873068701719305,llm,38
usual,melanoma|skin cancer,skin cancer,-3.818450483633582,llm,38
usual,melanoma|skin cancer,skin cancer,-4.988048944510592,llm,38
usual,melanoma|skin cancer,skin cancer,-4.13600063325478,llm,38
usual,melanoma|skin cancer,skin cancer,-3.5833628173598364,llm,38
usual,melanoma|skin cancer,skin cancer,-3.901317956478564,llm,38
usual,melanoma|skin cancer,skin cancer,-3.116119543590871,llm,38
usual,melanoma|skin cancer,skin cancer,-3.706417218426947,llm,38
usual,melanoma|skin cancer,skin cancer,-3.5632682879733384,llm,38
usual,melanoma|skin cancer,skin cancer,-5.783231549003423,llm,38
usual,melanoma|skin cancer,skin cancer,-4.2011139424417365,llm,38
usual,melanoma|skin cancer,skin cancer,-4.38202601050607,llm,38
usual,melanoma|skin cancer,skin cancer,-4.378404763603029,llm,38
usual,melanoma|skin cancer,skin cancer,-4.567985021393996,llm,38
usual,melanoma|skin cancer,skin cancer,-3.807925911279323,llm,38
usual,melanoma|skin cancer,skin cancer,-4.987084276460194,llm,38
usual,melanoma|skin cancer,skin cancer,-3.731963167238257,llm,38
usual,melanoma|skin cancer,skin cancer,-4.261940674505407,llm,38
usual,melanoma|skin cancer,skin cancer,-3.013770047480781,llm,38
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.9103882312012268,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.1111979190622725,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.0825915313959831,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.8235323877908429,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.8129774095745349,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.7491133278312015,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.8192052356766992,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.774431147134945,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.1400905525248112,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.106292780657362,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.1483543956489338,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.1175428163848862,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.2945623247584476,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.747963968432508,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.1992361144957282,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.469333222817233,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.3119969840530783,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.4170868502428895,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.9305017570938052,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.1686376494806304,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.7671553389958482,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.0667782776575257,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.1284052434211756,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.8380885725566085,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.8545365815582147,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.4806745991640338,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.5012462622273083,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.9951585653815956,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.0708172893284122,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.1072706391026373,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.0628362935602118,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.5085091113151763,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.6949557057157846,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.4293165884960211,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.4246326798225366,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.131192498907978,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.0289857893984935,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.4067853612987424,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.1581543700063597,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.2483510729651533,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.0293904376864573,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.242472017259482,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.5543383403814459,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.33488268827677,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.1178451897562235,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-1.0457050255509552,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.3208623475787003,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.234734263542101,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.3026092993632621,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.2165976082014583,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.7563433430476434,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.1346851113040204,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.3392712111325168,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.2533523287931855,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.7774147717904101,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.3110026802603325,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.8542598062005323,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.8542598062005323,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.0331934997903662,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.8769943383643944,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,1.41028993907764,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,2.646691476436068,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.520838548163129,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,-0.1784380457524626,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.724443844684936,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.2893572169005096,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,2.3031618291607985,llm,68
bio,thrombocytopenia|low platelet count,thrombocytopenia,0.2776496299795353,llm,68
usual,thrombocytopenia|low platelet count,low platelet count,-1.4464523126739632,llm,2
usual,thrombocytopenia|low platelet count,low platelet count,-3.1257793291917597,llm,2
bio,intestine|guts,intestine,0.7631769028345077,llm,272
bio,intestine|guts,intestine,-0.5913352415750158,llm,272
bio,intestine|guts,intestine,-0.6363386997982916,llm,272
bio,intestine|guts,intestine,0.6811698381699572,llm,272
bio,intestine|guts,intestine,1.279379524784492,llm,272
bio,intestine|guts,intestine,0.009774528920869,llm,272
bio,intestine|guts,intestine,0.585025125078679,llm,272
bio,intestine|guts,intestine,0.818898511997627,llm,272
bio,intestine|guts,intestine,0.961950580896622,llm,272
bio,intestine|guts,intestine,0.2334698818566509,llm,272
bio,intestine|guts,intestine,1.2281890658845682,llm,272
bio,intestine|guts,intestine,-0.9371387086736898,llm,272
bio,intestine|guts,intestine,-0.907369382998562,llm,272
bio,intestine|guts,intestine,-1.6182707656722912,llm,272
bio,intestine|guts,intestine,-1.6742312681419722,llm,272
bio,intestine|guts,intestine,-1.819755629842773,llm,272
bio,intestine|guts,intestine,-1.6511488623227173,llm,272
bio,intestine|guts,intestine,-1.097215290966296,llm,272
bio,intestine|guts,intestine,-1.4329001084119326,llm,272
bio,intestine|guts,intestine,-0.1904053544296409,llm,272
bio,intestine|guts,intestine,-0.6280118556624424,llm,272
bio,intestine|guts,intestine,-1.3559913140686897,llm,272
bio,intestine|guts,intestine,-0.3440105843769379,llm,272
bio,intestine|guts,intestine,-0.6509361871496011,llm,272
bio,intestine|guts,intestine,-0.6061500751455994,llm,272
bio,intestine|guts,intestine,-1.621422138820492,llm,272
bio,intestine|guts,intestine,-1.3722365874734872,llm,272
bio,intestine|guts,intestine,0.007904431331178,llm,272
bio,intestine|guts,intestine,-0.7428125752783582,llm,272
bio,intestine|guts,intestine,0.5481472026113812,llm,272
bio,intestine|guts,intestine,-0.426165272897121,llm,272
bio,intestine|guts,intestine,0.8844744640975074,llm,272
bio,intestine|guts,intestine,0.8855783027133287,llm,272
bio,intestine|guts,intestine,0.7100756557400416,llm,272
bio,intestine|guts,intestine,0.7246107037319918,llm,272
bio,intestine|guts,intestine,0.423464587696873,llm,272
bio,intestine|guts,intestine,0.939832749050954,llm,272
bio,intestine|guts,intestine,0.3004201785182579,llm,272
bio,intestine|guts,intestine,1.482318778252718,llm,272
bio,intestine|guts,intestine,0.5393988741094612,llm,272
bio,intestine|guts,intestine,-0.6485721243400201,llm,272
bio,intestine|guts,intestine,0.1607382167931296,llm,272
bio,intestine|guts,intestine,0.5572825696271684,llm,272
bio,intestine|guts,intestine,0.9116318357593028,llm,272
bio,intestine|guts,intestine,-0.1428257271640265,llm,272
bio,intestine|guts,intestine,0.4984317238446735,llm,272
bio,intestine|guts,intestine,0.9874659985393748,llm,272
bio,intestine|guts,intestine,0.7823673724783129,llm,272
bio,intestine|guts,intestine,0.3373196852448878,llm,272
bio,intestine|guts,intestine,-0.1209269653197101,llm,272
bio,intestine|guts,intestine,0.6571716398828271,llm,272
bio,intestine|guts,intestine,-0.1809983153178154,llm,272
bio,intestine|guts,intestine,-0.8657185104084132,llm,272
bio,intestine|guts,intestine,0.0523786274196823,llm,272
bio,intestine|guts,intestine,0.0627054873461585,llm,272
bio,intestine|guts,intestine,-0.7986970682967195,llm,272
bio,intestine|guts,intestine,0.9148811627680468,llm,272
bio,intestine|guts,intestine,-0.177378176357787,llm,272
bio,intestine|guts,intestine,0.3793127352388284,llm,272
bio,intestine|guts,intestine,1.3232499322165407,llm,272
bio,intestine|guts,intestine,1.689246824568886,llm,272
bio,intestine|guts,intestine,1.897941556501332,llm,272
bio,intestine|guts,intestine,1.680589509607169,llm,272
bio,intestine|guts,intestine,1.3713092847907653,llm,272
bio,intestine|guts,intestine,1.1794336840518858,llm,272
bio,intestine|guts,intestine,1.5496966853113532,llm,272
bio,intestine|guts,intestine,0.4413121850104299,llm,272
bio,intestine|guts,intestine,0.3588934510114159,llm,272
bio,intestine|guts,intestine,0.0352732239129301,llm,272
bio,intestine|guts,intestine,-0.9020768124334893,llm,272
bio,intestine|guts,intestine,0.1516626738521839,llm,272
bio,intestine|guts,intestine,-0.0956334501521385,llm,272
bio,intestine|guts,intestine,0.3336206453110985,llm,272
bio,intestine|guts,intestine,0.2646462147091495,llm,272
bio,intestine|guts,intestine,-1.2178595339443516,llm,272
bio,intestine|guts,intestine,-1.4745019470972118,llm,272
bio,intestine|guts,intestine,-1.8566105750509536,llm,272
bio,intestine|guts,intestine,0.4096654526196137,llm,272
bio,intestine|guts,intestine,-0.0615866761895845,llm,272
bio,intestine|guts,intestine,-1.2941156926974635,llm,272
bio,intestine|guts,intestine,-0.2753488813948682,llm,272
bio,intestine|guts,intestine,0.1592657188297343,llm,272
bio,intestine|guts,intestine,1.0817067270450864,llm,272
bio,intestine|guts,intestine,0.7017765153945386,llm,272
bio,intestine|guts,intestine,-0.3875969714258752,llm,272
bio,intestine|guts,intestine,-0.7616179958798863,llm,272
bio,intestine|guts,intestine,1.0934789084669254,llm,272
bio,intestine|guts,intestine,0.1238625680368107,llm,272
bio,intestine|guts,intestine,0.6239975679625085,llm,272
bio,intestine|guts,intestine,0.3683603808466065,llm,272
bio,intestine|guts,intestine,-0.6224259298578919,llm,272
bio,intestine|guts,intestine,0.5844193619744603,llm,272
bio,intestine|guts,intestine,0.9420331042560528,llm,272
bio,intestine|guts,intestine,-0.0093594175650485,llm,272
bio,intestine|guts,intestine,-0.6826120139403178,llm,272
bio,intestine|guts,intestine,-0.0139948034745521,llm,272
bio,intestine|guts,intestine,0.8222836873851063,llm,272
bio,intestine|guts,intestine,-0.3212992929135525,llm,272
bio,intestine|guts,intestine,1.1527440815544605,llm,272
bio,intestine|guts,intestine,0.5232765164682226,llm,272
bio,intestine|guts,intestine,0.8404505218609444,llm,272
bio,intestine|guts,intestine,0.9997175770856956,llm,272
bio,intestine|guts,intestine,-0.9565313100103608,llm,272
bio,intestine|guts,intestine,-0.9612014593613256,llm,272
bio,intestine|guts,intestine,0.6544543737608771,llm,272
bio,intestine|guts,intestine,-0.4177206561731206,llm,272
bio,intestine|guts,intestine,-0.6405132941018843,llm,272
bio,intestine|guts,intestine,-0.8044346389746655,llm,272
bio,intestine|guts,intestine,0.2326760816619381,llm,272
bio,intestine|guts,intestine,1.5428611152356473,llm,272
bio,intestine|guts,intestine,1.1216632287339998,llm,272
bio,intestine|guts,intestine,0.3706332235399822,llm,272
bio,intestine|guts,intestine,-0.0779400700994098,llm,272
bio,intestine|guts,intestine,0.0724095579850982,llm,272
bio,intestine|guts,intestine,1.2624428049103316,llm,272
bio,intestine|guts,intestine,1.2981107047434273,llm,272
bio,intestine|guts,intestine,1.7333606189140138,llm,272
bio,intestine|guts,intestine,1.6407612512416612,llm,272
bio,intestine|guts,intestine,1.311746870721893,llm,272
bio,intestine|guts,intestine,-0.6030578237225661,llm,272
bio,intestine|guts,intestine,-0.4530648140430526,llm,272
bio,intestine|guts,intestine,-0.4149420122430858,llm,272
bio,intestine|guts,intestine,-0.7794931177956668,llm,272
bio,intestine|guts,intestine,0.2025688699811277,llm,272
bio,intestine|guts,intestine,-0.7200556248464205,llm,272
bio,intestine|guts,intestine,-0.8097579652018518,llm,272
bio,intestine|guts,intestine,-0.6635103981177762,llm,272
bio,intestine|guts,intestine,-0.7957261677477243,llm,272
bio,intestine|guts,intestine,0.217229055067187,llm,272
bio,intestine|guts,intestine,-0.7882116663883604,llm,272
bio,intestine|guts,intestine,0.2524056531688796,llm,272
bio,intestine|guts,intestine,-0.1539743060738075,llm,272
bio,intestine|guts,intestine,-1.0276225998086572,llm,272
bio,intestine|guts,intestine,-1.5423589556546031,llm,272
bio,intestine|guts,intestine,-0.0938744987075749,llm,272
bio,intestine|guts,intestine,-0.4165184062826187,llm,272
bio,intestine|guts,intestine,0.5491108672613361,llm,272
bio,intestine|guts,intestine,-0.0418141915459965,llm,272
bio,intestine|guts,intestine,-0.2810648401867677,llm,272
bio,intestine|guts,intestine,-0.6239760201330192,llm,272
bio,intestine|guts,intestine,-1.2832198762474083,llm,272
bio,intestine|guts,intestine,-1.376717640390576,llm,272
bio,intestine|guts,intestine,-1.461656920785262,llm,272
bio,intestine|guts,intestine,-1.8947969642667215,llm,272
bio,intestine|guts,intestine,-0.7277863555648906,llm,272
bio,intestine|guts,intestine,-0.2599944921306751,llm,272
bio,intestine|guts,intestine,0.0480976219806657,llm,272
bio,intestine|guts,intestine,-0.7755667354288802,llm,272
bio,intestine|guts,intestine,-0.1387952448167987,llm,272
bio,intestine|guts,intestine,-0.4577774421745427,llm,272
bio,intestine|guts,intestine,0.4730576117711257,llm,272
bio,intestine|guts,intestine,1.0707616684840184,llm,272
bio,intestine|guts,intestine,0.1030969878623231,llm,272
bio,intestine|guts,intestine,0.7815936590788964,llm,272
bio,intestine|guts,intestine,0.3666096367799022,llm,272
bio,intestine|guts,intestine,0.73574695501868,llm,272
bio,intestine|guts,intestine,1.2864606434406474,llm,272
bio,intestine|guts,intestine,0.8662551850413532,llm,272
bio,intestine|guts,intestine,0.7949653338909572,llm,272
bio,intestine|guts,intestine,0.9591288487927584,llm,272
bio,intestine|guts,intestine,-1.089490344250345,llm,272
bio,intestine|guts,intestine,-1.2511188758207097,llm,272
bio,intestine|guts,intestine,-1.0149086499252271,llm,272
bio,intestine|guts,intestine,1.7015708652655976,llm,272
bio,intestine|guts,intestine,1.1996302452441845,llm,272
bio,intestine|guts,intestine,-0.2546420074780139,llm,272
bio,intestine|guts,intestine,0.638737239093601,llm,272
bio,intestine|guts,intestine,0.5379883332909365,llm,272
bio,intestine|guts,intestine,0.8176128435872618,llm,272
bio,intestine|guts,intestine,-0.4893597012134578,llm,272
bio,intestine|guts,intestine,0.7145782203184352,llm,272
bio,intestine|guts,intestine,1.1453295106107118,llm,272
bio,intestine|guts,intestine,0.8181303584383128,llm,272
bio,intestine|guts,intestine,2.10896207240498,llm,272
bio,intestine|guts,intestine,1.599882447324119,llm,272
bio,intestine|guts,intestine,1.600967800104926,llm,272
bio,intestine|guts,intestine,1.7835337814775725,llm,272
bio,intestine|guts,intestine,1.1696816069490712,llm,272
bio,intestine|guts,intestine,1.1130860326629572,llm,272
bio,intestine|guts,intestine,1.487432163818103,llm,272
bio,intestine|guts,intestine,-0.7105117048085433,llm,272
bio,intestine|guts,intestine,-0.6354401219791482,llm,272
bio,intestine|guts,intestine,1.743618494744921,llm,272
bio,intestine|guts,intestine,1.8537018836033292,llm,272
bio,intestine|guts,intestine,1.6860256364094028,llm,272
bio,intestine|guts,intestine,2.084669865503619,llm,272
bio,intestine|guts,intestine,0.3205074310574504,llm,272
bio,intestine|guts,intestine,0.5083219498826652,llm,272
bio,intestine|guts,intestine,0.3894876599886946,llm,272
bio,intestine|guts,intestine,0.3370719811081033,llm,272
bio,intestine|guts,intestine,0.5947210436083331,llm,272
bio,intestine|guts,intestine,1.4006092732211288,llm,272
bio,intestine|guts,intestine,-0.2782217983573341,llm,272
